[00:15:02] [Render thread/INFO]: Setting user: husker41
[00:15:02] [Render thread/INFO]: Backend library: LWJGL version 3.2.2 build 10
[00:15:09] [Render thread/ERROR]: Couldn't set icon
java.io.FileNotFoundException: icons/icon_16x16.png
	at aah.a(SourceFile:89) ~[1.16.1.jar:?]
	at dlx.<init>(SourceFile:452) [1.16.1.jar:?]
	at net.minecraft.client.main.Main.main(SourceFile:177) [1.16.1.jar:?]
[00:15:11] [Render thread/INFO]: Narrator library for x64 successfully loaded
[00:15:11] [Render thread/INFO]: Reloading ResourceManager: Default
[00:15:14] [Render thread/INFO]: Stopping!
[00:15:14] [Worker-Main-12/WARN]: Unable to load model: 'minecraft:block/enchanting_table' referenced from: minecraft:enchanting_table#: java.io.FileNotFoundException: minecraft:models/block/enchanting_table.json
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/acacia_door.json' missing model for variant: 'minecraft:acacia_door#facing=east,half=upper,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/dark_oak_door.json: java.io.FileNotFoundException: minecraft:blockstates/dark_oak_door.json
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=right,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=right,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=lower,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=right,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=right,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=lower,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=lower,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=lower,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=right,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=right,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=left,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=right,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=right,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=right,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=right,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=lower,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=lower,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=left,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=upper,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=left,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=lower,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=upper,hinge=left,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=upper,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=lower,hinge=right,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=lower,hinge=right,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=upper,hinge=right,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=left,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=lower,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=lower,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=upper,hinge=left,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=upper,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=upper,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=upper,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=lower,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=north,half=lower,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=upper,hinge=right,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=left,open=true,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=left,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=south,half=lower,hinge=right,open=true,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=lower,hinge=left,open=false,powered=false'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=east,half=upper,hinge=left,open=false,powered=true'
[00:15:17] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dark_oak_door.json' missing model for variant: 'minecraft:dark_oak_door#facing=west,half=lower,hinge=right,open=false,powered=true'
